ID_encrypt,_Birth_Date_,Gender,_Country_of_Citizenship_,_Country_of_Birth_,_Preferred_Zip_Postal_Code_,_Local_Zip_Postal_Code_,_Group_1__Name_,_Group_1__Number_,_Education_1__Degree_Major_,_Offering_Enrollment_Date_,_Group_Payor_,_New_or_Returning_,Session,_Completion_Date_,Quarter_2,Quarter
0x012F52B95A275BA6B91589BFBE4D2208983364163BCF3D4DB71422714D76E0AB3130285F2521B18D802FFFCCEAA5AEFD9456F5BB1F801A5BEC802AA6CE168771E4,17 Aug 1993,F,Thailand,Thailand,91343,91343,Torch Education Company Unlimited,G002002,Agro-industry,13 Dec 2017,NULL,New,A,NULL,2017-2018 - Winter 2018,18WI-AIEP_WI_18
0x01403C42B626841056F9F25FCD49BD369DB1BA60376DA7F51EC1B6304A547B0157E75309039DFF5D0D33D372146355A99FA8248719113322483E470456A4582659,05 Feb 1998,M,Japan,Japan,90034,90034,Ryugaku Journal - Osaka (KU),G002219,NULL,28 Aug 2017,Ryugaku Journal - Osaka (KU) G002219,Returning,A,NULL,2017-2018 - Winter 2018,18WI-AIEP_WI_18
0x01B95D1A9217AA860A72FF36F03F91C664CE5309E3895E1584A36DC0F47762BDDC6EB2423007E1CA71F59C8BB68A975FF3186F623F6967662976835A0F7315D12F,15 May 1997,F,France,Italy,78100,NULL,ISPA,G002093,NULL,28 Nov 2017,NULL,Returning,A,NULL,2017-2018 - Winter 2018,18WI-AIEP_WI_18
0x019ADD9E41D1A4EA85A13D0EF311C414ADA73BEEFD34F3A6E5B368165C60C58FFD4528CAD3B95C4281132681A588789AAD21C65FC28F2B4F8FB1DBEDCFC9783090,29 Aug 1994,F,France,France,90024,90024,NULL,NULL,NULL,22 Dec 2017,NULL,New,A,NULL,2017-2018 - Winter 2018,18WI-AIEP_WI_18
0x014167B777D8994098C16EF36727D8B0CE9937AE41214C50F5E954F3C13EC8B01C36322EEC801D6BE3BB75E80536DD9C4348CBFA0E3028AF0AFD0B3E564384C825,03 Feb 1995,F,China (Peoples Republic),China (Peoples Republic),90066,NULL,NULL,NULL,NULL,04 Dec 2017,NULL,Returning,A,NULL,2017-2018 - Winter 2018,18WI-AIEP_WI_18
0x0189EA2D6C50C42B890DCF53B6525D60B25F03509EB46A7AEA072D5D8856D205321BC62441B6A0ED5DE1E3ECC469BB245629134DE4806B4FDD531EF9B66F832358,05 Nov 1993,M,Japan,Japan,90064,90064,Ryugaku Journal - Osaka (KU),G002219,NULL,28 Aug 2017,Ryugaku Journal - Osaka (KU) G002219,Returning,A,NULL,2017-2018 - Winter 2018,18WI-AIEP_WI_18
0x01483F799439B1D8668BA24CD80FF277FA763E584F5E564DEF45B542D800A46650D5EC1A2D46DD28AA68EB253F9E7F0191AED06C61081D6E2EF2E27CA9F8785DE8,05 Mar 1999,M,Spain,Spain,90024,90024,Where & What,G001975,NULL,20 Dec 2017,Where & What G001975,New,A,NULL,2017-2018 - Winter 2018,18WI-AIEP_WI_18
0x01DC4675625620977E3EC1A4ADCE79457C321E9F33044CBBD98B5FFE270BDC06962CBB581CAD843E3E551D4A938B6463ECE12C47686ECAA140F912E77EF1048E2A,05 Nov 1994,F,Spain,Spain,90024,90024,Where & What,G001975,NULL,19 Dec 2017,Where & What G001975,New,A,NULL,2017-2018 - Winter 2018,18WI-AIEP_WI_18
0x01EF8D305D36AB1B4E1F5F3DDE468BB7D536E494938FC68C7C5D25F7EC28595C14111FD79C65CB83C4A8B972A176B34B9992AFA69C2BEC155D4D0005B231265647,03 Oct 1963,M,China (Peoples Republic),China (Peoples Republic),90403,90403,Empowertrain-Beijing,G002157,NULL,09 Nov 2017,NULL,Returning,A,NULL,2017-2018 - Winter 2018,18WI-AIEP_WI_18
0x01E16A1A841D7FD331CDB6CEFD1C80E976694BB711229692DFA4C97721996A73EC8AE8C56D70D364B7CA7B2138CA43BE08EBDD499C75C73F4B4327946944FBEC56,01 Apr 1993,F,Turkey,Turkey,90024,90024,Akademiks Egitim Danismanlik Ltd. Sti,G001964,NULL,21 Dec 2017,NULL,New,A,NULL,2017-2018 - Winter 2018,18WI-AIEP_WI_18
0x019DEFA730179C41977796F687272D6445ACBB78B47A0D4ABE56B8612E651D559B1BAC866AE2BF838A675AD937703EC2A3E2FE1C01BBF2B649A5656C38D7C2CF1C,28 Jul 1992,F,Japan,Japan,215-0018,90034,Wish International - Los Angeles,G002205,NULL,13 Dec 2017,NULL,New,A,NULL,2017-2018 - Winter 2018,18WI-AIEP_WI_18
0x014205204B0BDE4C143A74F8F2C0584254E45CC17AF3B8E885790B796DAB7025BC0F6ECA50F5564F1AC9710C71F8DDCC5D194BABFC9484FBC7FCC824D67385D81E,12 Jul 1995,M,Argentina,Argentina,90024,90024,Vive Campus,G002240,NULL,22 Dec 2017,NULL,New,A,NULL,2017-2018 - Winter 2018,18WI-AIEP_WI_18
0x013C962D9D2F0212370E6B88C10B7CDC738B9B9D30A6B08D556ED5F2BC7BFCC5A356A576D6ADA32721BCF0AA6F28BCE57674EE63AFC394387E5A46B5E0E9E2389D,03 Mar 1990,M,United States,United States,90035,NULL,NULL,NULL,NULL,05 Jan 2018,NULL,New,A,NULL,2017-2018 - Winter 2018,18WI-AIEP_WI_18
0x01D831A1FD3A478690AF1C5BF1F8158F0D8FC4212AFA08C2406F7D1312815733C7A103CF2E3105BDC097219534F682BFA0584090F1A3F53B98E1EA3253EA29D391,12 Feb 1968,F,Chile,Chile,90024,90024,Vive Campus,G002240,NULL,18 Dec 2017,NULL,New,A,NULL,2017-2018 - Winter 2018,18WI-AIEP_WI_18
0x014261F96C0DF2DCDB5CD3451D354B283848E63C13013F199A38569C72086DE8440527742774D54B98C6D5A090B88C88035C596789539E44A10EFF1CCB7B38BBDB,18 Dec 1995,M,Japan,Japan,90024,90024,Ryugaku Journal Inc.,G002222,NULL,04 Dec 2017,NULL,Returning,A,NULL,2017-2018 - Winter 2018,18WI-AIEP_WI_18
0x01D239DB7F87D9E060F201C370DC7D95EE36A02F6FF19D0097E654116EEAF9197EBC6C190771BE1E83E4A6BE55B2D091FBC190EB2E0EBAA27892B2458D358D4FE6,30 Dec 1986,F,Japan,Japan,91776,NULL,NULL,NULL,NULL,13 Dec 2017,NULL,New,A,NULL,2017-2018 - Winter 2018,18WI-AIEP_WI_18
0x01757C7FB3B3ACF865F49989968236531384E74808B3E9FEF1F29E6E44E4B349650FBFE5FF4778A06D86440C55AFBA295D9B397DC2A5F88765B630909B5AF4B459,03 Jun 1999,M,Iran,Iran,90024,90024,NULL,NULL,High School,15 Dec 2017,NULL,Returning,A,NULL,2017-2018 - Winter 2018,18WI-AIEP_WI_18
0x015F56686C10C688867F1A084C7EF75DC5DD8A165269E1B38C2BAC86CF407032803459808182B352216E183967D8BBDFE7A69649308A4292AF0EA738984B823FC1,20 Oct 1971,F,Chile,Chile,90024,90024,Vive Campus,G002240,NULL,11 Dec 2017,NULL,New,A,NULL,2017-2018 - Winter 2018,18WI-AIEP_WI_18
0x0192B847561314BC78199EFCC78AAD2E3B822D8DB9E0AEE17EA3F15F4F1C696B0E3A0CBD4373282F4780CE33793888E1C7CD8758DBBFFDCAC043954FD5AB8B66DD,08 Nov 1982,F,Russia,Russia,90035,90035,NULL,NULL,master,20 Dec 2017,NULL,New,A,NULL,2017-2018 - Winter 2018,18WI-AIEP_WI_18
0x0187B4A2B34430512BAA18450BCD4A61E8D1587AB625BAA830DBADAB6D425B662389C209224EA37F9994210B47B97CA59A492DFF36AE99A2074A97C0A8D78ECEA9,18 Jan 1995,F,Chile,Chile,90024,90024,Vive Campus,G002240,NULL,01 Oct 2017,NULL,New,A,NULL,2017-2018 - Winter 2018,18WI-AIEP_WI_18
0x016B59DFF608EFF9D2FA1D42DD7E1AC7552B943586785B4A8130979DEBD302299BF86E5ECCB7132FDCB11E22EBD76E58AF6473FE64B5F7C5A0FBA60B8EB5B5CC00,01 Aug 1996,M,Venezuela,Venezuela,90024,90024,Andes Brothers SPA,G002446,NULL,04 Dec 2017,NULL,New,A,NULL,2017-2018 - Winter 2018,18WI-AIEP_WI_18
0x013016325168B40BA94F482CE8BA7858E5324ACE37E0521373B6803C065EE71CFAF15EDB0A25A57AB6820079E6B5A47C13351C3ABFDA9FB88B9BA37DB0859D7B7A,17 Mar 1984,M,Kazakhstan,Kazakhstan,90024,90024,JSC The Center for International Programs,G002109,NULL,19 Dec 2017,JSC The Center for International Programs G002109,New,A,NULL,2017-2018 - Winter 2018,18WI-AIEP_WI_18
0x01874704BF1F79B0459060CC01636A19D02D0D41D3B929A6657501E158E52F70E4B2544764D1B08D6CAADCD2B5F87477D01723D49C6861B6D15B103731CD7224D2,04 May 1995,F,Japan,Japan,90230,90230,Intl Communication Center,G002169,Grobal communication,03 Nov 2017,Intl Communication Center G002169,New,A,NULL,2017-2018 - Winter 2018,18WI-AIEP_WI_18
0x019CED81AAB1546E2DD7DE0C3E87B2C6A6BB103F43E629DBFB3BE0A724436E843C9F6E3B7E1C67EC439BBBB7482B4D2B45DB672948282906AD0D08A612C03AF4FF,20 Feb 1977,M,Kazakhstan,Kazakhstan,90024,90024,JSC The Center for International Programs,G002109,NULL,08 Jan 2018,JSC The Center for International Programs G002109,Returning,A,NULL,2017-2018 - Winter 2018,18WI-AIEP_WI_18
0x013E5B4B2AD082DCD8BB0011EDB435693C76ACB42978BF175E6516C7835D25AC9370E98B9131577FA387AF868F030269245C10ADCC84F925ECD127CCF0ACED0E89,09 Nov 1997,M,Japan,Japan,90024,90024,Ryugaku Journal - Osaka (KU),G002219,NULL,28 Aug 2017,Ryugaku Journal - Osaka (KU) G002219,Returning,A,NULL,2017-2018 - Winter 2018,18WI-AIEP_WI_18
0x01DCDDE373BD97E5C1312A98D35E86325FBE3F36FCF2232EE0E4806A34C855884746F7502D75DB8D12E507C70CDFB03BB6268FD2032307E3518EE3C2541381D898,19 Dec 1997,F,Japan,Japan,487-0025,NULL,iAE Global Network - Japan,G002054,NULL,15 Dec 2017,NULL,New,A,NULL,2017-2018 - Winter 2018,18WI-AIEP_WI_18
0x01D727105EF875E423FFB588210B0621239DE058EB0B7F60876A295464DFA36038D9C986A57EBE4E84D05882F94EEB5315CB9BC6A23E3B4167D9C491F968DFCFB3,28 Jan 1986,M,Kazakhstan,Kazakhstan,90024,90024,JSC The Center for International Programs,G002109,NULL,08 Jan 2018,JSC The Center for International Programs G002109,Returning,A,NULL,2017-2018 - Winter 2018,18WI-AIEP_WI_18
0x01A13BD3C8EEA0FF31FCCBF5E278CAB95915042887DEBECA5B868EF3E7D93CF281B09AA8D2681FAE3FEF7A947726CC17A8034C38CCDF1DA8CFCBCE59884A04BE33,01 Aug 1994,F,Brazil,Brazil,90024,90024,NULL,NULL,BACHELOR,03 Jan 2018,NULL,New,A,NULL,2017-2018 - Winter 2018,18WI-AIEP_WI_18
0x019E9DC2994C8A822869E901B480C5A58D49329603A3B0EF39A0611477C8F2B8796EDE71B8C63BB55F46D1C8671CDF2A0943A6DA60F3A379E8D168A79D8C1DFE7D,15 Feb 1986,M,Bolivia,Bolivia,90024,NULL,NULL,NULL,SOCIAL SCIENCES,31 Oct 2017,NULL,New,A,NULL,2017-2018 - Winter 2018,18WI-AIEP_WI_18
0x01CD47DDE0EDBDF5F040532B0EF5C7C8EF43141DBA4F4214F2605ED23F288C5465F972A82AD19A8810117B99F2F648D48C55E331F06B5B3FA251FD81AF0842EC57,01 Oct 1999,M,Kuwait,Kuwait,90064,90064,Consulate General of the State of Kuwait,G001147,NULL,07 Dec 2017,Consulate General of the State of Kuwait G001147,Returning,A,NULL,2017-2018 - Winter 2018,18WI-AIEP_WI_18
0x019AADFC4CF8A3C908A7CF2E23FBD9A4123C6842A5A8E868103C3EFC05BDB02E426F8BB94A68289F233FF1AB3688292D3D2C7F1DBF099613B553A1CAB2A3C768F0,01 Sep 1995,F,"Korea, South","Korea, South",90025,90025,NULL,NULL,NULL,16 Aug 2018,NULL,New,A,NULL,2018-2019 - Fall 2018,18FA-AIEP_FA_18
0x010EA7EEA6E8E6C0FF4D106C5D0FC8585A7B86F5370368AEBC649017A271BB7846F913DD7ECFCAF9623912F8A924782AF0A51DFDAB271612C5A81F7D90A3D02AD6,11 Nov 1993,F,Thailand,Thailand,10500,NULL,"Hands On Education Consultants Co., Ltd",G002400,NULL,15 Oct 2018,NULL,New,A,NULL,2018-2019 - Fall 2018,18FA-AIEP_FA_18
0x016BA8472521AAAEF9FB163FFA6911049B158B82097D89DE15FDE9E649C62F47D504BFA7F7F2F8EEB7334BE00CE61B5883340683FB87F8D199ADE7A0C8FFDDBF0A,24 May 1992,M,Mexico,Mexico,02110,NULL,Vive Campus,G002240,NULL,25 Sep 2018,NULL,New,A,NULL,2018-2019 - Fall 2018,18FA-AIEP_FA_18
0x01B9B649218BBA53BF5986933DD3678CF4A73D003773B92BD204950DFCE565356AFF9AB39471ACB2685E4CCF522D4FB0FEB65E4B2D0B115FDA00044F8A5D420FB8,02 Aug 1992,M,Dominican Republic,Dominican Republic,91316,NULL,NULL,NULL,Computer Science/IT,20 Sep 2018,NULL,Returning,A,NULL,2018-2019 - Fall 2018,18FA-AIEP_FA_18
0x01D08B121D335A17DB7F49870AA882781745C69DBCE9ABEE7B642F80CEAA559C07D11CE0DD65D5D1A8CBEA8AD9E03ECA3D028A78C287099AE2A754EA942C1EA1D4,14 Jun 1974,F,India,India,91752,NULL,NULL,NULL,Highschool,11 Sep 2018,NULL,New,A,NULL,2018-2019 - Fall 2018,18FA-AIEP_FA_18
0x01F557DDFFBC0B7EF4F3910E67C400C979B0312CDA73A89EB10271B5301CBE90F9E209872CA0D2E55EA311F14630A73F9A54164E5A75FB7869E547FEB5334ADE0C,27 Mar 1997,F,Japan,Indonesia,90212,90212,NULL,NULL,NULL,04 Sep 2018,NULL,Returning,A,NULL,2018-2019 - Fall 2018,18FA-AIEP_FA_18
0x01A0D982655E6B09102B962C656D6CB8B5B055BC67A97AB2FB62604C9186FE7EB1A9D41FA94F082CF329F37CC9B8A3B9DAE74ED505B62D25E2614417E4FCFD4F0C,08 Aug 1994,M,China (Peoples Republic),China (Peoples Republic),91108,91108,NULL,NULL,NULL,20 Sep 2018,NULL,New,A,NULL,2018-2019 - Fall 2018,18FA-AIEP_FA_18
0x013875599C3EFD25EAA94D26CA92F5ECAF9331EA8BCEDE33DEAEA063677D41984C2BC797516A53A118C2FAF282A4F03A8E448C2E9D35CCAB5DAEBE749E8E39C476,09 Feb 1974,M,Chile,Chile,NULL,NULL,NULL,NULL,NULL,18 Sep 2018,NULL,New,A,NULL,2018-2019 - Fall 2018,18FA-AIEP_FA_18
0x01E8DEF45E65CB287F9E50FA92B9ECA9D4B71D890A865CD5011EF099D9C4251DFD9A4FEC6B4497D7F71543696F28E135A8BE92C0C5C394BF4D3D7360244F3E9867,16 Sep 1997,M,Tunisia,Tunisia,NULL,NULL,NULL,NULL,NULL,13 Sep 2018,NULL,New,A,NULL,2018-2019 - Fall 2018,18FA-AIEP_FA_18
0x01897423C4F62A52A69C70E5A703D70049E7251B89D23DD4FCF3F5C90A9AFBF7BA1BF3EA752E16415AE01C55A7585E0C5CE33A4485D8F854DD7DF5FBE24997DE7A,06 Nov 1987,F,China (Peoples Republic),China (Peoples Republic),90025,90025,NULL,NULL,College,25 Sep 2018,NULL,New,A,NULL,2018-2019 - Fall 2018,18FA-AIEP_FA_18
0x0116E26222FE0C4B902B256BE506E8F3328F40EC943885FDF9319E302A1589629ABA7C588F06FA34384D0A75D5934AFA9DCD9F1BD296024513395F60590A3986FB,03 Feb 1985,F,Russia,Russia,143969,NULL,NULL,NULL,NULL,14 Sep 2018,NULL,New,A,NULL,2018-2019 - Fall 2018,18FA-AIEP_FA_18
0x014CCA29FD6B3BAEF8348F3BA8AC75AF71B66DED0EF5899B39924AB9931DF8F2919F99F38E8898E965D314821FF00D00CAA463183D11DBCD848EAFBF540A6F5DBE,04 Oct 1983,M,Mongolia,Mongolia,90028,90028,NULL,NULL,NULL,03 Oct 2018,NULL,Returning,A,NULL,2018-2019 - Fall 2018,18FA-AIEP_FA_18
0x014EA06F836184AF18AE1DECA54BC98E95598FF4D1646DD9A321F5D45061D0816AF08834472B497C9C4186126D559B1F5498BBE8BFF56E9DC8F3402C241B1C9296,20 Nov 1994,M,Turkey,Turkey,34151,NULL,NULL,NULL,Bachelor Degree/International Trade,14 Sep 2018,NULL,New,A,NULL,2018-2019 - Fall 2018,18FA-AIEP_FA_18
0x01272CFB8CAE0852290914D8DC0EF79B47CD9FEC04F12C11707F036F28830B21B5B3E1C9050C866A34519EB1299B1C585D2355D71872DDEBA24C7BE682B4184A12,03 Jun 1986,F,China (Peoples Republic),China (Peoples Republic),100021,NULL,Empowertrain-Beijing,G002157,Bachelor degree in management,17 Sep 2018,NULL,New,A,NULL,2018-2019 - Fall 2018,18FA-AIEP_FA_18
0x01228D5279DA3193691CCC55008FAD84208CD076F29B416EE6CDEFB370D34AF25AB52A71C4B03D14EDCF080A1F738FDDF416CAF3120A644DF36C88B2D488F1A715,NULL,NULL,NULL,NULL,1350061,NULL,Study Abroad Foundation,G001977,NULL,28 Jun 2018,Study Abroad Foundation G001977,New,A,NULL,2018-2019 - Fall 2018,18FA-AIEP_FA_18
0x01DACDA5F862362FED3503032D2A63581DB2D715D1F01AAB78FB9B483AE22B4A97A241A6C4ECBC175C8B826DC13AA08AAA41167269F6F63B13AD12AEE63AB32F79,09 Feb 1997,M,Japan,NULL,90024,90024,Study Abroad Foundation,G001977,NULL,29 Aug 2018,Study Abroad Foundation G001977,Returning,A,NULL,2018-2019 - Fall 2018,18FA-AIEP_FA_18
0x01D8A6E3EE5B99A79664198D8D8704F63D6C147886A9D3870036050B9CA1FF8C0C4CFD3E7F8DDF9C872BF06C5A0E560CD24D0B819E245B888B27064CB698B069DF,08 Jul 1989,M,"Korea, South","Korea, South",91208,91208,"iae Edu Net, EduHouse Inc",G002443,NULL,05 Sep 2018,NULL,Returning,A,NULL,2018-2019 - Fall 2018,18FA-AIEP_FA_18
0x017BEE2CBF461D4782FF65ABD6EF0959951797948C60B07E368890F7730FD7246476CCAB657754DD265C4723D6FA6435FFDE200D54472BD9DBA7BAF4CAA3BD75CD,13 Apr 1984,F,Kazakhstan,Kazakhstan,010000,NULL,JSC The Center for International Programs,G002109,NULL,04 Oct 2018,JSC The Center for International Programs G002109,Returning,A,NULL,2018-2019 - Fall 2018,18FA-AIEP_FA_18
0x01FD3360BA1B211645C11E1902484653259193905B3C9E816D1AC7947EF7AE48BD3D09A4EB6F514628E14F5DF90F31FCD67DBDD111F7E41404707A574D29701102,03 May 1985,F,Japan,Japan,141-0021,NULL,"RyugakuSite.com, Inc.",G002272,NULL,18 Sep 2018,NULL,Returning,A,NULL,2018-2019 - Fall 2018,18FA-AIEP_FA_18
0x01327F8E85E84EAA49935384DE5394F578F89B628058DE59B30EFA0EFF5F18BE77147F302F3B19FBD767BFE8C6E30D6DF472C7BDA695C21FA4C381B676C5F725CD,27 Nov 1996,M,Japan,Japan,108-0075,NULL,Last Resort,G000642,NULL,12 Oct 2018,NULL,New,A,NULL,2018-2019 - Fall 2018,18FA-AIEP_FA_18
0x01F9020672AF2FA0209743D52D6EC79938BB1DFA73EDF806C75F4E222BCB8838C60F7C3583C736D375B6630463132B6A9B6CF159E7FD323DF192A3E76D9FDBA8BD,NULL,NULL,NULL,NULL,3111301,NULL,Study Abroad Foundation,G001977,NULL,26 Jun 2018,Study Abroad Foundation G001977,New,A,NULL,2018-2019 - Fall 2018,18FA-AIEP_FA_18
0x01C137883F96922BC31F9635F1B44EE6CA220F700B87FFBA2922D7397A03CEE45615015C1D65145AD7EEA1B4ACFD3F582E74338A711FCDABFE30B45D8FFB3F320A,31 Jul 1996,M,Japan,Japan,90028,90028,Ryugaku Journal - Osaka (KU),G002219,NULL,18 Jan 2018,Ryugaku Journal - Osaka (KU) G002219,New,A,NULL,2018-2019 - Fall 2018,18FA-AIEP_FA_18
0x0119D9FC68035565F7275E17C6F806D48763E9C58D355F714782F6A6ABB74AE30882FE4DF4CA5F69BC63A22317CD76F90048F9D58ABA9CAEF04986695D19211ADC,20 Mar 1994,F,Peru,Peru,13008,NULL,NULL,NULL,NULL,13 Aug 2018,NULL,New,A,NULL,2018-2019 - Fall 2018,18FA-AIEP_FA_18
0x016ED7F481A39D8561BBA91B29ABE51FD70E475B2EB44877D4AC01B33FA5BE4E4336375761B66D06549A0F2CE91EEC5EFCA44BA1D4D7266CBC89777D4E47B7A86E,08 Mar 2000,M,Peru,Peru,91325,91325,NULL,NULL,NULL,05 Sep 2018,NULL,Returning,A,NULL,2018-2019 - Fall 2018,18FA-AIEP_FA_18
0x01D21C414DD9208D7D3FF66A9E4C8ECE3E19C0F2BCF1FDF7C1DAD9EFEE2A4BFCA6EC7C5B2EC1777B8182B5E15A8FAD245C936A8BCC9DEDA49139E5A0AA630F5BC2,15 Jan 1992,F,Turkey,Turkey,NULL,NULL,Egitimal.com,G000649,NULL,12 Oct 2018,Egitimal.com-Ankara G002184,New,A,NULL,2018-2019 - Fall 2018,18FA-AIEP_FA_18
0x01EA0DB052CFE339635E5E7504D7B565C07DCDFADE02A4B2B8FCAE49D3BA5D7C45786EB785DD68B2F1B227F29EC44119E66546E53EC88614164F670D97D2040C1D,30 Nov 1998,M,China (Peoples Republic),China (Peoples Republic),200002,NULL,NULL,NULL,NULL,03 Oct 2018,NULL,Returning,A,NULL,2018-2019 - Fall 2018,18FA-AIEP_FA_18
0x010DBFE08C3257B5842D2055139942FFBB86061BC99B1076090749A53F545A34517F505397C62B30F96BCC3AE53EC1446A32E506E25188F2B8689C36EAE7AEE0DF,08 Jan 1996,M,Thailand,Thailand,52000,NULL,NULL,NULL,POLITICAL SCIENCE / INTERNATIONAL AFFAIRS,02 Sep 2018,NULL,Returning,A,NULL,2018-2019 - Fall 2018,18FA-AIEP_FA_18
0x01EB6A6371391C95515DCF1D0B98FE29419C0262B187EC3F2C6A66059ECA74E7B15EA663082B9D4863860B2185B3861D6A23A0BB7866722E27D6C03AC5D7F8C777,12 Oct 1985,F,"Korea, South","Korea, South",90034,NULL,NULL,NULL,Bachelor/Public Administration,10 Sep 2018,NULL,New,A,NULL,2018-2019 - Fall 2018,18FA-AIEP_FA_18
0x01A70DED42D5AF54884F2161E6CDFDA2E38ADFBB22FE676BA57682F17A89FCCB7541FB58216752777FB3F736EF5EAA615243512BFE309E4DFC0F435C56F3595ACC,10 May 1977,F,Turkey,Turkey,90024,90024,Akademiks Egitim Danismanlik Ltd. Sti,G001964,NULL,23 Mar 2018,NULL,Returning,A,NULL,2017-2018 - Spring 2018,18SP-AIEP_SP_18
0x018A4B8D403F3CB43D092F50318A072ACBCCFC060A96E0FD974D71BEABADC3D742164DBB35F02ACEB585FA5638D82322A62CF995C816652535E5CFCAB28033812A,22 Aug 1992,F,Saudi Arabia,Saudi Arabia,90025,90025,Saudi Arabian Cultural Mission,G001009,NULL,04 Apr 2018,Saudi Arabian Cultural Mission G001009,New,A,NULL,2017-2018 - Spring 2018,18SP-AIEP_SP_18
0x0153A35F77A616019BC96CEEAFDB3C226C98F3DDF21C5BBF88416CDC70AD5F08368F3C06115C01E5DE45FA49C76B348B91BDDFF4456197F4E92078476803BFB580,29 Apr 1998,M,Kuwait,Kuwait,90024,90024,Consulate General of the State of Kuwait,G001147,NULL,19 Mar 2018,Consulate General of the State of Kuwait G001147,Returning,A,NULL,2017-2018 - Spring 2018,18SP-AIEP_SP_18
0x011DF69E6136573567CDD0B74EA6D344F05DC5535B9F328DA99160205E8DC944572C9FB48036EB2AF7C22995BBD46A87136BB1B62161BDE468E3ED9A229DD5F326,22 Nov 1998,M,Kuwait,Kuwait,91306,NULL,Consulate General of the State of Kuwait,G001147,NULL,04 Apr 2018,Consulate General of the State of Kuwait G001147,Returning,A,NULL,2017-2018 - Spring 2018,18SP-AIEP_SP_18
0x013D25B5A12293D6A3B4750549034FA842788AE04F108F1B05F093A1FDAB64600CAACA2B302D56A9EF0B38D4ACCC37C96F8C8481BD21838F50B99249D6AB377CDD,09 May 1991,F,Saudi Arabia,Saudi Arabia,90024,90024,Saudi Arabian Cultural Mission,G001009,BACHELOR,04 Apr 2018,Saudi Arabian Cultural Mission G001009,Returning,A,NULL,2017-2018 - Spring 2018,18SP-AIEP_SP_18
0x01F9EF450DC1749D2F8BEF08E160FF74F2B889F50A3B353F6E2F6EC146E803D8CC0730741CF92B0A1BBBED7A149EE19CED9E4D992E3057CDB8AF441241EE1B9939,11 May 1999,F,Kuwait,Kuwait,90024,90024,Consulate General of the State of Kuwait,G001147,High School,21 Mar 2018,Consulate General of the State of Kuwait G001147,Returning,A,NULL,2017-2018 - Spring 2018,18SP-AIEP_SP_18
0x0115AD63446EE5F75F7AD844E7B50A805425DDABB136CF231968D7E9CFD6074FC83C5463458D28BECD5145A1D33FF47A7CEE7E3E51CEDF269AD1482A5C621A6BB5,22 Jul 1998,M,Saudi Arabia,Saudi Arabia,90210,90210,NULL,NULL,NULL,06 Apr 2018,NULL,New,A,NULL,2017-2018 - Spring 2018,18SP-AIEP_SP_18
0x01952FC1ED761CBF3D0C94A946D7A4DD5D34FFF87C41A7BB871DD6AF11357D92533BB4C31426E2F9E6A4BC651E5C18A278B3DE401BFE6156B0C9A6F0D058C9D00D,12 Apr 1998,M,Saudi Arabia,Saudi Arabia,91203,91203,Saudi Arabian Cultural Mission,G001009,NULL,04 Apr 2018,Saudi Arabian Cultural Mission G001009,Returning,A,NULL,2017-2018 - Spring 2018,18SP-AIEP_SP_18
0x01E27E2635BC72F1F729A3135D2953C5B2B995D269BBCF0CCD0C6AF8C31520B8DD7B3F8F2B62E29C5E7F0D2ABFCB1AFC3C8F455E958CED6C4C2FA064D4F75941C7,05 Oct 1999,M,Kuwait,Kuwait,90024,90024,Consulate General of the State of Kuwait,G001147,NULL,06 Apr 2018,Consulate General of the State of Kuwait G001147,Returning,A,NULL,2017-2018 - Spring 2018,18SP-AIEP_SP_18
0x01CD240B35D7E50C08B06BC7F40BB64C6B0E1EF28D904F3FBC065FD3D938DC802BC24A6F1BC75DB09CEBB2FAA8BA9BA8AD7971C8EB8F3D630683F25A5E66DEE631,02 May 1993,M,Saudi Arabia,Saudi Arabia,90024,90024,Saudi Arabian Cultural Mission,G001009,Bachelor/Occupational Therapy,29 Mar 2018,Saudi Arabian Cultural Mission G001009,New,A,NULL,2017-2018 - Spring 2018,18SP-AIEP_SP_18
0x01E18265FE3A6BDCED4A3B628D70537ECD134439BF1D0DE25CF7E032A6F110C0F8E3540D8E17DC900402B63819B4CBC7B28A55E2347E8B98F88012A4A8FE71D503,16 May 1991,M,Saudi Arabia,United States,90024,90024,Saudi Arabian Cultural Mission,G001009,Electrical Engineering,06 Mar 2018,Saudi Arabian Cultural Mission G001009,Returning,A,NULL,2017-2018 - Spring 2018,18SP-AIEP_SP_18
0x01DA0174479F0194569E1CACDF8FF3AF098933B297057779B6869E711B33004EC653157E3E3B4E5C889709792F24F18D9469E258BAC3B000399BCA9CFB457C3320,30 Jul 1992,M,Saudi Arabia,Saudi Arabia,90025,90025,Saudi Arabian Cultural Mission,G001009,Bachelor,05 Mar 2018,Saudi Arabian Cultural Mission G001009,Returning,A,NULL,2017-2018 - Spring 2018,18SP-AIEP_SP_18
0x019DEFA730179C41977796F687272D6445ACBB78B47A0D4ABE56B8612E651D559B1BAC866AE2BF838A675AD937703EC2A3E2FE1C01BBF2B649A5656C38D7C2CF1C,28 Jul 1992,F,Japan,Japan,215-0018,90034,Wish International - Los Angeles,G002205,NULL,16 Mar 2018,NULL,Returning,A,NULL,2017-2018 - Spring 2018,18SP-AIEP_SP_18
